CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Credit_Limit;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Trans_Amt;Total_Trans_Ct;
717804783;Existing Customer;40;F;3;Graduate;Single;Less than $40K;Blue;27;5;3;6587;824;5763;4160;70;
715338783;Existing Customer;32;M;1;High School;Single;$60K - $80K;Blue;36;4;2;2999;0;2999;3018;80;
779645658;Existing Customer;49;M;3;Graduate;Single;$60K - $80K;Blue;32;3;1;7154;1472;5682;3607;59;
787565433;Existing Customer;53;M;2;Post-Graduate;Married;$80K - $120K;Blue;43;4;2;4039;1397;2642;1494;36;
717287883;Existing Customer;57;M;3;Graduate;Married;$80K - $120K;Blue;46;6;2;5516;2517;2999;1532;24;
715746633;Existing Customer;64;F;0;Graduate;Single;Less than $40K;Blue;54;3;1;5577;689;4888;4256;70;
720635883;Existing Customer;34;M;3;Unknown;Unknown;$80K - $120K;Blue;24;6;3;8628;1500;7128;2902;60;
710077008;Existing Customer;43;M;2;Uneducated;Single;$120K +;Blue;33;5;3;30137;1368;28769;3522;74;
804437658;Existing Customer;42;F;3;Doctorate;Married;Less than $40K;Blue;36;4;2;9778;2154;7624;3413;66;
780000258;Existing Customer;48;M;3;Uneducated;Single;$120K +;Blue;38;4;2;20912;0;20912;4172;84;
825785508;Existing Customer;49;M;3;High School;Single;$120K +;Blue;45;3;2;14699;1049;13650;4890;64;
720252858;Existing Customer;57;M;3;College;Single;$60K - $80K;Blue;36;6;3;10350;0;10350;3396;63;
710017758;Existing Customer;44;M;4;Graduate;Single;$40K - $60K;Blue;36;5;2;11346;0;11346;3784;67;
711750183;Existing Customer;63;F;2;Graduate;Single;Less than $40K;Gold;55;4;1;15987;1345;14642;3640;56;
718364283;Existing Customer;43;M;3;Graduate;Single;$60K - $80K;Blue;30;3;2;19711;0;19711;3602;72;
711638658;Existing Customer;33;M;4;High School;Single;$40K - $60K;Blue;25;4;1;8650;1929;6721;2878;63;
711046383;Existing Customer;55;M;2;Graduate;Single;$80K - $120K;Silver;36;5;1;34516;1316;33200;3542;60;
720877083;Existing Customer;50;M;2;Graduate;Married;$80K - $120K;Blue;36;6;1;9748;1354;8394;3323;66;
715662258;Existing Customer;49;F;3;Unknown;Unknown;Less than $40K;Blue;36;3;1;2454;2060;394;3777;75;
715570533;Attrited Customer;48;M;3;Post-Graduate;Unknown;$120K +;Blue;35;2;2;34516;0;34516;1632;44;
758202858;Existing Customer;47;F;3;High School;Unknown;Less than $40K;Blue;40;4;2;4255;1681;2574;3453;72;
712872183;Existing Customer;35;F;4;Uneducated;Single;Less than $40K;Blue;24;4;2;3271;1367;1904;2464;92;
710014683;Existing Customer;31;F;0;Graduate;Single;Less than $40K;Blue;20;3;3;3480;724;2756;2807;65;
716934333;Existing Customer;50;M;3;Uneducated;Single;$80K - $120K;Blue;40;3;1;13306;2458;10848;3556;68;
778523733;Existing Customer;38;M;3;Graduate;Single;$80K - $120K;Blue;31;6;1;13637;0;13637;3625;73;
716353083;Existing Customer;39;M;3;Graduate;Single;$60K - $80K;Blue;29;4;2;6733;1028;5705;4444;72;
753642933;Existing Customer;52;F;3;High School;Single;Less than $40K;Blue;45;3;3;2728;1365;1363;4293;83;
708151008;Existing Customer;49;F;4;Graduate;Married;$40K - $60K;Blue;41;5;1;6250;644;5606;2433;41;
789646158;Existing Customer;49;M;4;Uneducated;Married;$40K - $60K;Blue;33;5;1;3653;881;2772;3297;66;
712423233;Existing Customer;44;M;3;High School;Divorced;$60K - $80K;Blue;36;4;3;22919;1368;21551;3752;71;
719806233;Existing Customer;36;M;1;Graduate;Single;$120K +;Blue;20;3;2;34516;0;34516;2686;59;
786509358;Existing Customer;44;M;3;Unknown;Married;$80K - $120K;Blue;38;3;1;4198;1782;2416;2051;36;
711502908;Existing Customer;44;M;3;Graduate;Single;$60K - $80K;Blue;39;6;2;7532;0;7532;3550;68;
748617858;Existing Customer;35;M;5;Uneducated;Single;$60K - $80K;Blue;28;4;2;4587;1704;2883;2968;65;
721532583;Attrited Customer;45;M;4;Graduate;Married;$80K - $120K;Blue;36;5;3;12250;2165;10085;1995;39;
789244308;Existing Customer;56;M;4;College;Single;$80K - $120K;Blue;41;6;1;17753;1899;15854;3986;64;
709330383;Existing Customer;37;F;1;Graduate;Single;Less than $40K;Silver;19;4;3;12535;2049;10486;3283;74;
719136183;Existing Customer;48;F;3;Uneducated;Married;Less than $40K;Blue;38;6;1;3541;1444;2097;3410;69;
716939358;Existing Customer;43;F;3;Graduate;Divorced;Unknown;Blue;33;6;3;14622;0;14622;4632;67;
778155558;Existing Customer;45;M;3;Unknown;Married;$80K - $120K;Blue;38;3;1;23973;0;23973;3560;71;
713461533;Existing Customer;54;M;3;Graduate;Single;$80K - $120K;Blue;38;4;2;29200;1310;27890;3042;73;
803776533;Existing Customer;46;M;2;Post-Graduate;Single;$60K - $80K;Blue;41;3;3;10077;0;10077;2118;52;
714857508;Existing Customer;44;F;4;Doctorate;Married;Unknown;Blue;36;5;2;8667;1775;6892;3939;69;
720348933;Existing Customer;44;M;3;Graduate;Single;$60K - $80K;Blue;31;4;3;12871;758;12113;3060;60;
721158108;Existing Customer;38;M;2;Graduate;Single;$60K - $80K;Blue;30;3;2;2346;0;2346;3982;72;
789043008;Existing Customer;55;F;2;Post-Graduate;Divorced;Less than $40K;Blue;43;4;2;9919;0;9919;2058;70;
713362158;Existing Customer;50;M;3;Unknown;Single;$120K +;Blue;33;4;1;17087;0;17087;3519;70;
712623258;Attrited Customer;42;F;3;Graduate;Married;Less than $40K;Blue;36;2;3;5505;2517;2988;2272;42;
708494583;Existing Customer;49;F;3;Uneducated;Divorced;Less than $40K;Blue;36;4;1;1902;0;1902;3731;53;
718394658;Existing Customer;31;F;0;Graduate;Single;Less than $40K;Blue;22;3;1;4254;2464;1790;2366;62;
719398158;Existing Customer;51;M;2;Unknown;Unknown;$80K - $120K;Blue;39;6;1;9854;1886;7968;3912;76;
711885258;Existing Customer;47;F;4;High School;Married;Less than $40K;Blue;31;5;3;7711;988;6723;2078;42;
789161358;Existing Customer;30;F;0;Graduate;Married;Less than $40K;Blue;19;3;1;3213;2517;696;2666;46;
787581858;Existing Customer;46;M;2;Unknown;Unknown;$120K +;Blue;37;3;2;3132;1466;1666;3612;59;
779198133;Existing Customer;45;F;3;High School;Divorced;Less than $40K;Blue;33;3;3;9977;2088;7889;3530;61;
708314808;Existing Customer;53;F;2;College;Married;Unknown;Blue;41;5;1;5659;1393;4266;1570;40;
720508233;Attrited Customer;62;M;0;Unknown;Single;$40K - $60K;Silver;42;3;4;17161;0;17161;1898;42;
717134058;Existing Customer;65;F;1;Unknown;Single;Unknown;Blue;36;5;1;5018;1131;3887;4028;81;
783366483;Existing Customer;44;F;3;Unknown;Married;Unknown;Blue;38;4;3;11474;1063;10411;3242;74;
715412583;Existing Customer;51;M;3;Post-Graduate;Married;$40K - $60K;Blue;36;6;1;7925;1445;6480;3815;65;
719562108;Existing Customer;28;F;0;Uneducated;Single;Less than $40K;Silver;20;6;3;12793;1650;11143;2671;67;
754457883;Existing Customer;49;M;2;Unknown;Single;Less than $40K;Blue;42;4;2;4834;0;4834;1876;35;
742552683;Existing Customer;44;F;3;High School;Married;Less than $40K;Blue;31;6;2;1438.3;688;750.3;4208;86;
711455133;Existing Customer;55;M;3;College;Single;$120K +;Blue;36;5;3;12948;1839;11109;2481;42;
716387733;Attrited Customer;49;M;4;Graduate;Single;$60K - $80K;Blue;36;1;4;5662;1484;4178;1693;25;
772571508;Existing Customer;34;F;2;High School;Single;Less than $40K;Blue;24;4;1;2799;0;2799;2311;43;
718815108;Existing Customer;50;M;2;Unknown;Married;$80K - $120K;Blue;38;3;3;6030;1315;4715;3420;81;
719266158;Existing Customer;42;M;2;Graduate;Divorced;$80K - $120K;Blue;35;5;3;6779;1359;5420;3434;65;
720708183;Existing Customer;53;F;1;Uneducated;Divorced;$40K - $60K;Silver;36;5;1;15248;1242;14006;4758;83;
767523933;Existing Customer;53;M;3;High School;Single;$60K - $80K;Blue;45;4;1;15583;0;15583;3938;69;
797466033;Existing Customer;32;M;1;High School;Married;$40K - $60K;Blue;26;3;2;2576;1754;822;2880;69;
771886233;Existing Customer;48;M;1;Unknown;Married;$60K - $80K;Silver;37;6;3;25270;1090;24180;1941;51;
712612233;Existing Customer;35;M;4;Graduate;Single;$60K - $80K;Blue;22;3;3;8717;719;7998;2067;59;
716516208;Existing Customer;45;M;4;Graduate;Married;$80K - $120K;Blue;36;4;2;1438.3;0;1438.3;3748;64;
709950858;Existing Customer;45;M;5;College;Single;$80K - $120K;Blue;35;4;2;33755;2301;31454;3458;71;
779882508;Existing Customer;53;F;2;Unknown;Single;$40K - $60K;Blue;37;5;3;7282;0;7282;3364;69;
717472833;Existing Customer;42;M;4;Unknown;Single;$80K - $120K;Blue;32;6;3;7260;713;6547;4253;73;
712665633;Existing Customer;43;F;3;Graduate;Married;Less than $40K;Silver;30;6;1;12952;1864;11088;3472;51;
709562358;Existing Customer;55;F;2;Unknown;Single;Less than $40K;Blue;43;6;1;5353;1594;3759;4456;79;
715391433;Existing Customer;38;M;0;Graduate;Married;$60K - $80K;Blue;33;5;4;11741;1560;10181;2143;41;
708722583;Existing Customer;39;F;4;Uneducated;Single;Less than $40K;Blue;36;5;3;2609;1656;953;3024;64;
720452508;Existing Customer;51;F;1;College;Married;Unknown;Blue;37;4;3;11167;0;11167;3848;74;
714566958;Existing Customer;44;M;3;High School;Married;$80K - $120K;Blue;36;4;2;20882;1420;19462;2291;40;
816084333;Existing Customer;42;M;2;Unknown;Single;$120K +;Gold;37;5;2;34516;1230;33286;3260;63;
806179683;Existing Customer;63;F;1;College;Single;$40K - $60K;Blue;56;5;3;3071;2044;1027;4433;68;
806244183;Existing Customer;39;M;2;Graduate;Divorced;$60K - $80K;Blue;34;5;1;2267;0;2267;4544;84;
787999533;Existing Customer;52;M;2;High School;Single;$120K +;Blue;44;4;2;6617;2517;4100;3595;68;
718358808;Existing Customer;57;F;2;High School;Divorced;Less than $40K;Blue;50;5;3;3276;0;3276;3758;61;
718474683;Existing Customer;36;M;0;High School;Married;$120K +;Blue;24;3;3;10097;2139;7958;3092;67;
716908158;Existing Customer;42;F;3;College;Married;Less than $40K;Blue;36;6;2;8260;2517;5743;3299;64;
713984208;Existing Customer;52;M;4;Graduate;Married;$40K - $60K;Blue;33;5;2;5776;874;4902;4029;72;
713013483;Existing Customer;40;F;4;Graduate;Divorced;Less than $40K;Blue;36;5;3;1438.3;915;523.3;3754;58;
754599558;Existing Customer;40;F;3;College;Single;Less than $40K;Blue;33;5;3;7207;2002;5205;3825;70;
788739633;Attrited Customer;38;M;1;Unknown;Married;$120K +;Blue;16;3;1;2106;238;1868;2136;40;
712411908;Existing Customer;44;M;3;High School;Married;$60K - $80K;Blue;34;4;2;21158;0;21158;4071;67;
717538683;Existing Customer;43;M;3;Graduate;Married;$120K +;Blue;36;3;2;22906;1132;21774;3204;64;
709447908;Existing Customer;45;M;2;Graduate;Married;$60K - $80K;Blue;33;4;3;2648;2309;339;3281;63;
816834933;Existing Customer;34;F;4;Graduate;Single;Unknown;Silver;29;6;2;30702;673;30029;2652;64;
718963158;Existing Customer;49;M;1;Unknown;Single;$120K +;Blue;40;5;3;34516;0;34516;3230;64;
714358008;Existing Customer;53;F;1;College;Divorced;Unknown;Blue;36;3;1;17054;0;17054;4659;72;
720758808;Attrited Customer;38;M;3;College;Single;$60K - $80K;Blue;18;5;1;16317;0;16317;1995;54;
708255633;Existing Customer;36;M;1;Graduate;Single;$80K - $120K;Blue;27;3;2;3761;1710;2051;3240;65;
716101308;Existing Customer;48;M;3;Unknown;Married;$40K - $60K;Blue;35;6;3;2173;0;2173;4251;60;
715986258;Existing Customer;53;F;1;Uneducated;Single;$40K - $60K;Silver;41;3;3;15845;1675;14170;4037;68;
715858008;Attrited Customer;49;F;1;Uneducated;Married;$40K - $60K;Blue;39;2;3;8061;2517;5544;1224;31;
806226933;Existing Customer;37;M;2;High School;Unknown;$120K +;Blue;32;6;1;34516;0;34516;3660;59;
708361833;Existing Customer;44;M;4;Graduate;Married;$80K - $120K;Blue;36;3;2;19430;0;19430;3650;80;
778422933;Existing Customer;42;F;1;Unknown;Single;Unknown;Blue;22;4;2;19127;985;18142;3323;56;
708957183;Existing Customer;48;M;0;Unknown;Divorced;$40K - $60K;Blue;36;3;1;2708;2517;191;2198;41;
718000383;Existing Customer;60;F;1;Graduate;Single;Unknown;Blue;51;3;3;23566;1147;22419;4274;64;
714466458;Existing Customer;49;F;2;High School;Married;Unknown;Blue;35;4;3;2532;2124;408;3400;76;
719608308;Existing Customer;37;M;2;High School;Single;$60K - $80K;Blue;29;3;2;9829;2517;7312;2927;73;
792995808;Existing Customer;57;F;3;Post-Graduate;Single;$40K - $60K;Blue;51;5;4;7226;1689;5537;3474;67;
716211258;Existing Customer;59;F;1;College;Unknown;Less than $40K;Blue;49;6;5;4072;0;4072;1966;43;
779289033;Existing Customer;46;F;3;Uneducated;Single;Unknown;Blue;28;4;1;21646;1778;19868;3328;61;
719356008;Existing Customer;39;F;3;Graduate;Single;Less than $40K;Blue;36;4;3;1438.3;0;1438.3;4548;69;
718503108;Existing Customer;40;M;3;Unknown;Married;$120K +;Blue;26;3;3;14046;1994;12052;3792;77;
779661033;Existing Customer;49;M;4;Unknown;Married;$60K - $80K;Silver;32;5;2;25620;1107;24513;3503;66;
813053733;Attrited Customer;53;M;4;Unknown;Single;$120K +;Blue;48;3;3;34516;278;34238;3029;49;
718354683;Existing Customer;59;;0;Graduate;Single;$40K - $60K;Silver;45;6;3;21358;1225;20133;3646;77;
720529308;Attrited Customer;63;;0;High School;Single;$60K - $80K;Blue;48;5;3;1856;0;1856;1805;46;
787578183;Existing Customer;;;3;High School;Single;$80K - $120K;Blue;28;5;3;1438.3;0;1438.3;3204;68;
737952333;Existing Customer;64;M;1;Graduate;Single;Less than $40K;Blue;56;3;1;2586;0;2586;3435;65;
779498058;Existing Customer;39;M;2;Graduate;Married;$80K - $120K;Blue;21;5;3;3281;1272;2009;2006;34;
799707858;Existing Customer;50;F;1;High School;Married;Less than $40K;Blue;42;6;1;7115;2000;5115;3584;57;
719543208;Existing Customer;38;F;3;Uneducated;Single;Unknown;Blue;36;5;3;13220;848;12372;3789;72;
797743233;Existing Customer;45;M;3;Uneducated;Unknown;$60K - $80K;Blue;39;3;2;5996;865;5131;4542;77;
710658483;Attrited Customer;47;M;4;Graduate;Unknown;$40K - $60K;Blue;34;2;3;9080;2174;6906;2098;46;
715399908;Existing Customer;54;F;2;High School;Single;Unknown;Blue;45;5;3;7563;1465;6098;4175;67;
710288883;Existing Customer;40;F;1;Graduate;Married;Less than $40K;Blue;32;4;1;8749;1654;7095;5054;73;
719912808;Existing Customer;52;M;2;High School;Single;$60K - $80K;Blue;39;3;3;14973;0;14973;4288;72;
720247158;Existing Customer;63;M;0;Graduate;Single;Unknown;Blue;36;6;3;7108;600;6508;3787;68;
718672233;Existing Customer;48;F;1;Graduate;Single;Unknown;Blue;38;3;2;23007;1239;21768;3395;63;
789593058;Existing Customer;46;M;5;College;Married;$60K - $80K;Blue;39;3;2;24248;1020;23228;3311;84;
710278458;Attrited Customer;52;M;2;High School;Single;$80K - $120K;Blue;43;4;3;11617;2517;9100;1643;43;
714467733;Existing Customer;45;M;2;Graduate;Married;$60K - $80K;Silver;36;3;2;30428;1721;28707;4178;69;
803026008;Existing Customer;48;M;3;Unknown;Married;$80K - $120K;Blue;42;3;6;6805;1448;5357;3463;65;
772000533;Existing Customer;59;M;1;Graduate;Married;$60K - $80K;Blue;48;4;3;14257;1113;13144;1809;23;
811035483;Attrited Customer;47;M;3;Uneducated;Divorced;$120K +;Silver;42;2;4;34516;0;34516;1641;35;
715480983;Existing Customer;55;F;2;College;Single;Less than $40K;Blue;36;5;2;5719;892;4827;3403;68;
819997983;Existing Customer;53;M;5;Unknown;Married;$80K - $120K;Blue;48;6;1;9517;1869;7648;1453;26;
807593058;Attrited Customer;41;F;3;Unknown;Single;$40K - $60K;Blue;36;3;2;5317;0;5317;2003;29;
720437358;Existing Customer;40;M;3;Graduate;Single;$40K - $60K;Blue;32;5;1;2526;2303;223;3596;69;
719465733;Existing Customer;52;F;2;High School;Single;Less than $40K;Blue;44;6;3;2971;0;2971;4458;63;
711978858;Existing Customer;59;M;2;Graduate;Single;Less than $40K;Blue;49;6;3;6834;900;5934;4422;70;
814364808;Existing Customer;36;F;2;Uneducated;Married;Unknown;Blue;31;5;3;3002;1002;2000;2624;46;
788820933;Existing Customer;59;M;2;Graduate;Single;$60K - $80K;Blue;42;3;2;16727;1380;15347;3511;73;
713316558;Existing Customer;41;M;4;High School;Married;$60K - $80K;Blue;29;3;2;4573;0;4573;3776;70;
779856483;Existing Customer;38;M;2;Post-Graduate;Single;$80K - $120K;Blue;22;4;1;15410;0;15410;3368;69;
717085983;Existing Customer;44;F;2;High School;Single;$40K - $60K;Blue;25;6;2;3299;2517;782;4312;84;
788030208;Attrited Customer;42;F;2;Uneducated;Single;Less than $40K;Silver;33;1;2;13453;2517;10936;1904;42;
709914858;Existing Customer;48;F;2;Graduate;Married;Less than $40K;Blue;36;4;1;6362;1705;4657;5169;84;
716111808;Existing Customer;57;F;2;Unknown;Married;Less than $40K;Blue;49;5;3;2679;2011;668;1723;28;
708618933;Existing Customer;34;M;2;Uneducated;Single;$120K +;Blue;13;6;3;4369;2049;2320;3259;80;
720446508;Existing Customer;50;;2;Uneducated;Single;Less than $40K;Blue;36;5;3;1721;1037;684;2681;57;
756488883;Existing Customer;41;M;2;Uneducated;Single;$80K - $120K;Blue;34;6;2;2196;1619;577;2040;65;
708414033;Existing Customer;50;M;4;Graduate;Married;$40K - $60K;Blue;38;6;3;2845;1153;1692;3730;66;
756727233;Existing Customer;49;M;2;High School;Single;$120K +;Blue;42;3;2;21144;1190;19954;4895;66;
720379533;Attrited Customer;47;M;3;Unknown;Unknown;$120K +;Blue;36;1;3;3952;0;3952;2066;37;
720340383;Existing Customer;45;F;2;Graduate;Married;Less than $40K;Blue;25;4;2;3518;2035;1483;4034;82;
771453033;Existing Customer;47;M;3;High School;Married;$60K - $80K;Blue;35;5;1;17343;1280;16063;3170;57;
708747708;Existing Customer;43;M;3;Graduate;Married;$80K - $120K;Blue;33;4;1;3498;0;3498;2512;56;
712460433;Existing Customer;39;M;2;Uneducated;Single;$40K - $60K;Blue;25;4;1;9121;1426;7695;4112;80;
719801508;Existing Customer;36;M;1;Uneducated;Unknown;$120K +;Blue;23;6;3;20230;798;19432;4314;82;
720983733;Attrited Customer;44;M;3;Unknown;Single;$60K - $80K;Blue;36;2;3;15422;864;14558;2136;54;
713657733;Existing Customer;47;M;4;Unknown;Single;$60K - $80K;Blue;36;5;3;9132;800;8332;3809;71;
709955958;Existing Customer;41;F;1;High School;Single;Less than $40K;Blue;33;4;2;8054;1023;7031;3374;45;
719099583;Attrited Customer;42;M;3;Graduate;Married;$40K - $60K;Blue;34;3;2;1640;1444;196;1360;33;
719513733;Existing Customer;48;M;3;Doctorate;Married;$80K - $120K;Blue;41;3;3;8739;0;8739;4276;69;
710654808;Attrited Customer;46;;4;Graduate;Single;$80K - $120K;Blue;36;3;1;1818;0;1818;2308;44;
719651358;Existing Customer;46;F;4;Uneducated;Single;Unknown;Blue;33;3;3;24949;1749;23200;4092;77;
718917408;Existing Customer;46;F;3;Graduate;Married;$40K - $60K;Blue;38;4;3;3115;1136;1979;3704;70;
808753758;Existing Customer;52;M;2;Uneducated;Divorced;$120K +;Blue;47;5;2;29695;1525;28170;4109;71;
711699183;Existing Customer;56;M;2;Uneducated;Divorced;$60K - $80K;Blue;50;4;1;7261;1079;6182;3723;58;
711196458;Attrited Customer;38;F;1;Unknown;Married;Less than $40K;Blue;20;2;2;1621;580;1041;1893;41;
772565883;Existing Customer;41;M;0;High School;Single;$80K - $120K;Blue;31;3;5;33472;2517;30955;4719;70;
717203958;Existing Customer;51;M;3;Graduate;Married;$40K - $60K;Blue;36;6;3;11512;988;10524;1842;32;
769701258;Existing Customer;26;F;0;Unknown;Unknown;Unknown;Blue;18;3;3;12463;1319;11144;3996;71;
714933783;Existing Customer;51;M;2;Graduate;Married;$60K - $80K;Blue;37;5;1;8511;0;8511;3775;62;
717650133;Existing Customer;41;M;5;Graduate;Single;$60K - $80K;Blue;28;5;1;4821;1426;3395;3571;58;
708707808;Existing Customer;57;M;2;Graduate;Unknown;$60K - $80K;Blue;45;4;1;2480;1584;896;3438;66;
717331758;Existing Customer;44;M;4;Graduate;Married;$120K +;Blue;32;6;3;34516;2517;31999;4228;83;
801385458;Existing Customer;52;M;1;Uneducated;Married;$120K +;Blue;46;5;2;8596;2019;6577;4017;80;
710605458;Existing Customer;49;M;2;High School;Married;$60K - $80K;Blue;39;6;3;7223;1963;5260;4127;70;
719570733;Existing Customer;52;M;2;Unknown;Single;$60K - $80K;Blue;39;3;2;1629;978;651;3766;83;
708646233;Existing Customer;44;F;1;Unknown;Divorced;Unknown;Blue;36;3;2;17116;1289;15827;3632;50;
766006758;Existing Customer;63;M;1;High School;Married;$60K - $80K;Blue;56;3;2;7216;2321;4895;1734;38;
710695083;Existing Customer;44;M;3;College;Single;$60K - $80K;Silver;32;4;1;28397;1421;26976;1635;31;
709224033;Attrited Customer;53;M;4;Uneducated;Single;$60K - $80K;Blue;43;1;3;13720;0;13720;1830;36;
795991758;Existing Customer;47;F;3;Unknown;Married;$40K - $60K;Blue;41;5;3;7553;660;6893;4079;67;
709381383;Existing Customer;49;M;4;Graduate;Married;$60K - $80K;Blue;36;4;6;2952;2517;435;3830;77;
810321933;Existing Customer;35;M;3;High School;Unknown;$80K - $120K;Blue;30;5;3;11229;1054;10175;1898;36;
716235783;Existing Customer;45;M;3;College;Married;$40K - $60K;Blue;39;3;2;7109;866;6243;4047;75;
758833758;Existing Customer;45;M;4;Unknown;Married;$40K - $60K;Blue;38;4;3;1862;845;1017;3520;68;
713579733;Existing Customer;36;M;2;College;Single;$60K - $80K;Blue;22;5;3;4511;754;3757;2597;71;
804649833;Existing Customer;42;M;3;Post-Graduate;Married;$40K - $60K;Blue;29;3;3;2533;1126;1407;3436;74;
780971583;Existing Customer;46;M;1;Graduate;Divorced;$120K +;Blue;30;6;2;2016;797;1219;3772;62;
804673308;Attrited Customer;49;M;5;Uneducated;Married;$40K - $60K;Blue;44;2;3;3893;0;3893;1866;37;
788747358;Existing Customer;50;M;0;High School;Divorced;$40K - $60K;Blue;29;5;3;5530;2034;3496;4836;68;
713199558;Existing Customer;57;F;3;Doctorate;Single;Less than $40K;Blue;44;5;3;1737;813;924;3669;58;
713777883;Existing Customer;46;F;0;Graduate;Divorced;Unknown;Blue;36;3;3;6853;1679;5174;3543;52;
771081558;Existing Customer;55;M;2;High School;Divorced;$120K +;Blue;42;3;2;34516;1190;33326;2862;78;
710229333;Existing Customer;38;M;2;College;Single;$40K - $60K;Blue;20;6;1;11068;1254;9814;3812;64;
720406233;Existing Customer;35;F;2;Graduate;Married;Less than $40K;Blue;36;5;2;5546;1829;3717;1770;46;
767784708;Attrited Customer;;M;0;Doctorate;Married;$60K - $80K;Blue;41;2;3;7277;504;6773;2356;40;
